id_departamento;id_cargo;id_loja;id_contato;id_endereco;nome;sobrenome;dt_nascimento;genero;cpf;salario;dt_admissao;dt_demissao
1;3;53;891015;523664;Luísa;Pereira;24/11/1973;M;935.042.187-97;7937.92;03/03/2017;
3;6;58;762352;728409;Gael;Farias;15/02/2004;F;039.168.457-48;7969.55;02/05/2020;17/09/2021
8;8;14;589299;234651;Pedro Miguel;Brito;24/12/1973;M;098.357.216-02;1968.32;25/10/2023;
9;8;25;981662;422857;Yan;Marques;29/09/1964;M;936.857.412-09;16233.45;05/02/2017;
5;4;63;324923;978210;Maitê;Rios;04/07/1993;M;321.750.864-53;16768.39;24/09/2017;
6;6;43;390405;408548;Benjamim;Abreu;11/11/1960;M;240.571.893-60;13009.06;10/06/2018;
10;5;46;927098;200569;Maria Helena;Monteiro;20/11/1961;F;814.270.596-67;18021.75;16/06/2016;
5;4;12;50177;941052;Ayla;Pimenta;21/05/1961;M;158.079.436-00;5695.16;06/08/2024;
1;8;17;621023;589915;Noah;Oliveira;20/11/1994;M;970.842.153-79;5640.76;04/05/2016;
2;9;55;948785;912493;Sabrina;Moura;09/11/1968;M;176.249.085-49;15643.54;02/10/2022;
9;4;55;801770;540424;Hellena;Siqueira;29/12/1990;F;598.732.014-32;15743.53;05/07/2015;
3;7;61;219132;494838;Rebeca;Cavalcanti;10/03/1985;F;768.142.950-67;12107.64;12/07/2019;
1;2;53;153640;577005;Maria Fernanda;da Rosa;10/03/1962;F;305.149.628-60;17038.65;03/02/2018;
10;9;63;377661;508255;Mirella;Alves;27/09/1961;F;269.174.035-80;9346.89;28/10/2020;
1;7;8;558571;814032;Alana;Ramos;27/05/1985;M;857.102.364-62;5102.83;03/02/2019;05/02/2020
9;7;30;896128;177522;Mariana;Garcia;03/07/1965;M;635.417.290-07;15114.38;09/02/2022;
1;5;37;596705;125795;Alana;Azevedo;24/05/1969;F;714.905.368-84;7695.15;10/12/2018;
2;1;59;686732;222409;Ana Cecília;Machado;06/07/1998;M;629.504.781-58;7424.24;02/04/2018;
5;5;65;184054;776516;Julia;Rocha;27/02/1997;M;687.012.539-21;4512.72;21/12/2022;
10;9;31;918327;847628;Giovanna;Siqueira;03/03/1964;F;234.156.908-06;18831.06;01/07/2019;
7;6;32;940345;759887;Ana Laura;Silveira;31/05/1961;M;739.410.856-20;4198.48;17/07/2019;24/08/2023
3;6;8;210608;967044;Luiz Felipe;Castro;24/09/1969;F;146.029.853-51;13420.83;09/02/2024;24/07/2024
9;6;12;996157;869394;Ana Vitória;Pereira;12/07/1978;M;792.804.561-30;1927.03;13/03/2017;
4;3;52;90908;627333;Ana;Oliveira;05/06/2002;F;078.431.625-26;5734.83;11/06/2016;
5;7;9;94383;483195;João Pedro;Vieira;07/02/2005;M;619.807.234-78;13356.68;08/04/2023;
6;2;21;325678;418762;Ravi;Albuquerque;29/06/1987;F;176.028.953-12;5530.23;09/08/2015;
6;3;65;94703;694726;João Pedro;Pires;30/05/1970;M;905.247.638-10;19733.58;25/01/2022;05/12/2023
1;4;24;171448;531231;Marcelo;Lima;30/11/1999;F;496.072.813-22;13729.4;10/03/2017;
4;1;23;284019;295900;Lorena;Rios;17/10/1995;F;204.831.695-60;8921.8;15/08/2020;
2;7;64;519681;584924;João Lucas;Aragão;18/06/1980;M;860.375.214-17;5135.92;05/03/2019;
1;5;37;931817;963366;Arthur Gabriel;da Conceição;24/10/2002;F;190.456.728-20;14243.91;19/12/2020;
7;3;34;461823;428511;Bianca;Lima;04/12/1996;M;372.081.546-35;1743.47;20/08/2022;
10;4;23;85218;346398;Arthur Gabriel;Gomes;30/01/1968;F;459.720.618-30;19245.11;21/04/2022;
5;6;57;948535;563606;Ana Luiza;Cassiano;01/01/1966;F;719.035.846-39;7653.11;25/07/2020;
8;6;29;981765;368831;Maria Flor;Pimenta;11/12/1980;F;627.891.045-49;19735.28;17/07/2023;
2;8;26;898657;484145;Maria Julia;da Conceição;19/10/1974;M;305.972.846-10;14562.69;20/05/2020;
2;6;25;505878;703899;Alana;Barros;15/04/1987;F;374.258.916-46;7557.35;20/05/2020;
7;6;47;874467;690500;Maria Cecília;Fernandes;27/09/1976;M;641.280.539-70;2303.85;01/11/2015;
5;3;44;208963;812361;Olívia;da Luz;17/10/1979;F;573.942.610-34;7792.28;03/08/2023;
6;3;13;89051;537395;Rhavi;Lima;31/01/1992;M;598.741.302-88;7176.72;26/08/2024;
6;9;46;56770;405223;Ana Laura;Pires;12/10/1971;M;302.579.184-50;8655.5;22/07/2018;
9;3;47;155286;677789;Maria Cecília;Farias;25/12/1992;M;398.156.704-84;4029.65;26/11/2020;
5;9;60;39607;592165;Jade;da Rosa;19/03/1963;M;321.908.675-68;2059.38;18/11/2017;
5;2;18;962173;619880;Aurora;Ramos;12/02/2004;M;174.608.529-02;2176.88;05/02/2020;
2;7;57;669278;196362;Esther;Machado;04/03/1959;M;501.396.247-16;17692.68;26/02/2016;
9;8;17;923725;334101;Pedro Lucas;Novais;23/12/1962;F;329.768.415-19;19462.35;05/05/2023;
10;1;18;338729;813759;Fernando;Martins;15/07/1974;F;384.925.710-04;7376.83;22/11/2019;
3;5;17;316517;842181;Clara;Dias;07/12/1961;M;941.670.853-48;16226.75;26/11/2021;
5;6;59;175244;355991;João Guilherme;Freitas;26/09/2006;M;981.652.473-28;4756.5;18/09/2022;23/04/2023
1;1;51;426157;920880;Theo;Porto;12/12/1980;M;789.543.602-38;2367.54;06/01/2020;
8;1;57;139612;432742;Heloísa;Brito;28/03/1962;M;904.631.257-70;3993.37;11/07/2024;
7;6;65;490466;996283;Benício;Barros;20/04/1996;F;204.651.789-01;18995.63;18/03/2023;
9;9;30;998961;823338;João Guilherme;Abreu;24/03/1982;M;418.096.735-93;4995.62;22/12/2019;
4;4;6;775318;142199;Isabelly;Silveira;03/02/1967;F;897.405.623-29;7737.71;11/02/2019;
7;7;21;139438;432343;Manuela;Ramos;23/08/2003;M;894.530.621-89;3963.22;01/01/2019;
3;2;59;258169;677645;Aurora;Silva;19/06/1997;M;619.570.324-99;14421.86;22/06/2019;
5;4;4;804632;984555;Henry Gabriel;Novais;12/07/1995;M;182.439.706-22;4145.37;18/10/2020;
7;9;10;684518;106001;Vinicius;da Luz;29/03/1982;F;715.894.032-23;14973.7;14/10/2016;
5;2;12;532661;653668;Antônio;da Costa;05/08/1982;F;820.569.471-02;14600.85;30/08/2017;
5;9;13;278534;769159;Melissa;Andrade;12/05/1962;M;705.481.932-23;2183.91;14/08/2016;
8;1;39;372946;446401;Ana Sophia;Santos;17/01/2002;F;754.231.689-37;19246.44;19/12/2017;
1;1;14;701644;235214;Lucas Gabriel;Câmara;18/05/1985;F;471.925.038-60;17807.38;25/04/2023;
7;5;12;592472;254437;José Pedro;Correia;07/07/1993;M;270.384.615-08;10895.61;10/01/2017;
7;4;5;92984;682815;Ester;Andrade;05/06/1998;F;276.350.819-77;9337.77;30/09/2016;
5;6;9;634839;97710;Isabelly;Barros;24/03/1975;M;493.207.618-50;10577.5;14/08/2017;26/07/2019
2;6;10;839053;67773;José;da Cunha;02/10/1993;F;076.549.328-47;12931.16;17/03/2021;
8;7;21;641058;198163;Catarina;Borges;08/06/1995;M;409.571.682-76;18564.5;12/02/2023;
9;2;35;42690;734355;Letícia;Peixoto;16/10/1972;M;685.920.143-60;8366.15;13/01/2022;
3;1;27;461683;798705;Arthur;Ramos;02/06/1991;M;247.816.390-03;3399.08;09/09/2016;16/10/2021
1;4;45;897141;891307;Maria Fernanda;da Mota;06/02/1972;M;627.583.094-83;15193.0;28/02/2018;
3;6;47;22491;100265;Maria Luísa;da Cunha;20/11/1987;F;157.348.029-05;17278.34;31/03/2022;26/04/2024
3;9;54;22750;758347;Milena;Brito;17/11/1972;F;935.780.624-56;8259.53;14/05/2024;
10;1;49;855654;909744;Kaique;da Rosa;16/08/1984;F;364.917.028-04;9906.95;16/05/2016;
6;3;22;819566;584772;Sophie;Farias;21/12/1978;M;083.457.296-65;17461.04;24/01/2020;
2;5;61;989610;78727;Ana Julia;Câmara;27/05/2001;M;192.476.538-19;9472.08;03/08/2020;
5;8;18;210872;176080;Maria Laura;Castro;09/12/1995;F;714.968.035-66;14004.8;23/04/2016;
2;3;46;53034;701691;Clara;Camargo;13/01/1991;M;964.215.780-20;7122.38;03/11/2017;
2;3;27;262355;542184;José;Rodrigues;13/01/1985;F;352.749.018-32;12977.35;18/10/2020;
6;9;42;672797;285335;Rodrigo;Teixeira;19/07/1991;F;061.752.349-52;9744.7;21/04/2022;19/05/2023
10;6;40;330412;439166;Pedro Miguel;Andrade;08/07/1967;M;481.790.563-84;11415.86;04/09/2018;
6;5;25;288715;810291;Cauã;Machado;28/08/1975;M;196.250.438-70;9041.3;23/04/2017;
7;6;44;71970;643858;Lavínia;Casa Grande;01/12/1974;M;309.875.462-10;16547.18;10/03/2024;
6;2;22;158269;789365;Milena;Casa Grande;03/01/1972;M;768.314.952-73;14680.74;20/02/2022;
5;5;22;919541;507796;Augusto;Câmara;17/04/1991;M;794.628.053-00;8792.33;08/05/2023;
4;8;21;88007;71285;Ian;Novais;11/08/1997;M;708.615.394-00;5132.78;12/08/2023;
7;2;9;827235;505044;Rhavi;Peixoto;10/03/1959;M;907.138.652-02;7023.23;21/12/2019;
6;2;11;13795;428359;Clara;Cavalcante;17/07/1997;F;147.982.065-20;3339.42;24/08/2021;
3;9;6;782663;675563;Joana;Silveira;03/11/1999;M;247.916.053-06;14044.79;23/04/2017;
9;5;26;300868;678344;Gustavo;Novaes;28/05/1984;M;926.047.583-00;11219.86;11/06/2024;
6;6;13;393842;294830;Rafael;Machado;18/07/2003;M;541.728.063-17;12278.89;10/10/2024;
3;2;61;897614;516315;Isabel;Porto;19/12/1966;F;405.376.982-56;17410.81;29/03/2020;
8;2;35;674108;458155;Paulo;Moreira;28/09/1986;M;016.752.983-86;14306.04;07/11/2023;
7;4;55;229868;936021;Maria Flor;Casa Grande;04/09/1968;M;703.549.128-79;14340.43;12/08/2024;
2;8;20;904732;669060;Carlos Eduardo;Nogueira;23/11/1983;F;801.234.597-88;13834.15;07/06/2015;
9;7;18;837525;428755;Lara;Fernandes;31/07/1987;M;507.268.413-07;17774.88;24/07/2024;
10;5;34;864285;642607;Pietro;Castro;30/10/1975;M;907.162.348-31;4991.76;25/11/2020;
8;4;3;688395;168658;Valentina;Novaes;21/05/1986;M;157.420.396-70;17262.05;14/04/2016;
2;1;7;292914;218703;Maria Vitória;Aparecida;10/10/1962;M;713.924.805-23;11885.04;29/08/2021;
7;3;1;507742;118623;Maria Júlia;Mendes;29/11/1960;M;304.976.851-75;2011.8;05/03/2020;
5;2;53;318050;649397;Kevin;Marques;19/02/1964;M;802.761.593-30;5537.62;23/10/2019;
9;9;40;42308;660216;Brayan;Silva;31/10/1986;M;936.574.810-01;17991.3;03/02/2022;
8;3;4;256990;587680;Maya;Nascimento;24/05/2001;F;871.652.490-01;16527.22;06/08/2024;
10;3;22;961124;485160;Ágatha;Moura;01/04/1965;F;513.267.894-73;7724.22;04/04/2018;
8;8;5;504501;214224;Maria Eduarda;da Mota;11/12/1958;F;671.480.259-58;5261.59;27/08/2024;
10;9;41;879017;294508;Isis;Costela;17/07/1980;F;345.061.928-42;19207.16;26/07/2021;
4;8;56;189143;231555;Bernardo;Carvalho;26/05/1988;M;965.340.871-20;12671.79;26/08/2024;
1;6;58;527097;279776;Manuela;Brito;21/10/2006;M;835.496.172-91;7384.43;30/05/2022;
2;3;11;130503;364419;Ana Carolina;Farias;01/09/1972;F;246.578.390-47;7992.25;02/07/2016;
9;8;31;877101;246694;Maria Clara;Casa Grande;16/11/2001;M;290.875.641-20;3841.92;21/01/2015;
7;1;28;59151;319732;Ana Vitória;Lopes;13/06/1965;M;650.132.487-44;8724.14;16/02/2018;
8;5;24;816324;968186;Milena;Almeida;08/02/1971;M;568.712.903-03;14430.25;12/12/2016;
1;9;22;479706;182375;Rebeca;da Conceição;30/01/1996;M;542.389.760-29;8587.78;23/09/2024;
10;4;22;283879;671177;Maria Luiza;Camargo;28/07/1980;F;241.503.897-05;14365.02;06/10/2021;
4;1;17;717382;798572;Julia;da Mata;15/03/1974;M;732.910.586-40;15450.52;23/11/2020;
8;6;32;337084;352583;Ana Sophia;Aparecida;21/09/1966;M;987.320.541-14;12011.92;24/11/2021;
7;8;49;927290;880656;Melina;Pastor;23/05/1969;M;589.620.347-00;6061.29;03/05/2020;
10;3;6;543139;437411;Zoe;Albuquerque;17/08/1998;M;576.049.832-00;5359.34;15/03/2015;
5;5;9;361886;896880;Maria Isis;Pimenta;09/08/1966;F;369.841.057-57;16439.05;21/05/2022;
7;6;53;94576;966788;João Gabriel;Oliveira;09/11/1959;M;024.539.687-00;12876.49;11/02/2017;
7;3;36;207666;352828;Liz;Sales;22/07/1965;F;385.149.260-98;11438.92;03/06/2022;
2;8;11;29547;620673;Benício;Sales;19/09/1971;F;726.341.509-70;9482.35;19/12/2021;
8;3;54;621557;454819;Yasmin;da Paz;03/03/1962;M;698.274.103-69;1883.19;23/01/2021;08/02/2023
4;3;29;217865;915771;Francisco;Oliveira;30/08/1990;F;837.961.540-93;16559.69;15/05/2018;
3;7;58;178476;501612;João;Mendonça;16/07/1967;F;281.569.037-30;7405.81;26/12/2016;27/08/2024
9;1;27;433266;922003;João Miguel;Borges;20/03/1978;F;501.827.463-80;4182.2;05/01/2015;
7;9;32;81906;800904;Yan;Silva;16/09/1967;M;087.612.539-95;18146.98;03/10/2018;
10;1;58;834145;381611;Vinicius;Fonseca;11/03/1970;F;714.265.309-43;12756.25;25/10/2019;
10;7;66;478769;401282;Melina;Aparecida;20/06/2000;M;986.241.705-67;18642.43;02/12/2014;
2;5;28;308955;256540;Hellena;Montenegro;15/09/1964;M;968.325.701-12;7718.57;22/05/2022;
10;4;36;216106;4459;Diego;Caldeira;21/11/1984;M;316.785.409-00;19952.3;01/07/2024;
5;5;31;272611;975545;Cecilia;Aragão;06/03/1973;M;365.491.872-73;14625.94;26/07/2023;
1;1;11;860000;815259;Ana Carolina;Araújo;16/01/1975;M;618.059.423-60;14241.83;12/03/2018;
6;3;64;935817;811226;Rebeca;Siqueira;20/05/1961;M;825.934.706-74;7193.56;28/10/2017;
6;8;1;592423;141623;Ravy;Albuquerque;23/08/1988;F;107.465.928-76;17240.61;21/05/2019;
7;5;51;841444;265343;Ana Liz;Albuquerque;15/05/1978;F;815.269.074-02;13110.56;25/11/2020;
9;3;47;136333;256461;Davi;Oliveira;31/05/1980;M;397.041.268-40;8979.18;22/10/2016;
5;8;18;211912;286982;Maria Liz;Camargo;10/08/1996;F;653.218.749-64;9488.61;06/01/2022;
5;8;58;909092;96129;Gustavo;Ramos;18/11/1988;M;107.594.236-52;12478.38;26/09/2017;
8;6;32;709902;369626;Allana;Porto;13/02/1962;M;673.259.401-06;5657.28;14/03/2024;
8;1;18;963904;565580;Emanuelly;Câmara;07/12/1962;M;891.470.523-41;7013.37;04/07/2022;
4;8;48;973024;383227;Maria Isis;Alves;11/11/1985;F;069.457.832-00;17174.34;30/03/2023;
1;5;36;336607;307418;Agatha;Câmara;30/03/1962;M;260.513.798-86;13240.46;18/10/2015;
2;9;18;224827;333594;Thales;Lima;08/01/1972;F;598.142.307-23;17650.61;16/02/2016;
8;6;19;860756;961431;José;Andrade;08/12/1967;M;532.716.948-00;4639.52;06/07/2018;
7;5;56;425587;939614;Cecília;Cirino;22/02/1964;F;794.102.563-99;1881.0;12/09/2016;
5;4;58;779658;246906;Luiz Otávio;Freitas;21/02/1978;M;501.432.876-80;2223.19;01/08/2024;
7;6;20;705891;883810;Júlia;Pires;28/09/1988;F;396.275.840-29;1530.3;26/05/2018;
4;5;20;825951;868171;Nina;Melo;21/01/2006;M;257.013.986-68;12055.49;21/08/2024;
2;9;35;99396;921543;Ester;Novaes;27/02/1968;F;765.240.183-62;6332.72;15/12/2018;
6;8;26;730399;529703;Ryan;Rocha;21/04/1985;M;730.264.195-16;12933.07;24/09/2017;
8;8;23;571837;76777;Gael Henrique;Lopes;11/11/1976;M;540.391.672-52;14148.38;04/02/2018;
4;7;15;617292;508876;Maria Laura;Casa Grande;29/07/1989;M;761.582.439-73;11207.67;31/03/2017;
9;1;60;566726;471371;Ana Laura;da Mota;02/06/1992;F;483.061.275-44;19851.31;29/01/2021;
6;1;1;643375;613082;Ísis;Pacheco;11/04/1998;M;075.483.629-00;13478.08;31/01/2017;
7;2;5;183247;547077;Igor;da Paz;17/01/2006;M;873.509.461-39;7580.96;24/04/2018;
9;9;2;105476;557667;Gabrielly;Albuquerque;25/03/1996;M;825.637.019-02;17197.96;03/12/2022;
8;4;34;344869;526582;João Vitor;Correia;14/12/1999;M;280.347.165-53;2483.12;25/04/2021;
7;9;19;185856;45429;Manuella;Montenegro;03/08/1962;F;809.673.254-47;4484.81;18/06/2019;30/11/2022
1;7;44;784961;328188;Elisa;Sales;16/08/1978;F;146.782.039-31;10722.87;25/10/2024;
2;3;14;267017;31390;Anna Liz;Almeida;09/02/1995;M;294.613.850-05;6704.2;10/07/2024;
8;1;47;368229;736498;Otávio;da Luz;19/10/2002;M;018.543.972-14;3976.96;19/10/2022;
1;8;8;62713;523626;Allana;Silva;06/10/1963;F;964.072.138-78;12141.58;20/03/2018;
9;7;9;374762;67253;Davi Lucas;Cunha;13/10/1984;F;465.108.723-07;6289.07;13/12/2018;
6;7;6;177000;472305;Hellena;Macedo;03/10/2004;F;840.317.692-96;19909.76;16/11/2018;
8;3;20;244933;888878;Ravy;Mendonça;26/06/1997;M;531.670.428-26;13175.36;20/10/2017;
10;8;40;47654;66568;Gabrielly;Camargo;28/06/1963;M;610.358.492-24;7047.98;29/06/2016;
5;9;9;689185;814363;João;Fonseca;14/03/1982;M;405.128.639-89;18927.95;22/06/2020;
6;7;4;200478;776278;Gabriela;da Rosa;20/04/1991;M;589.207.431-50;6771.22;17/11/2021;
4;3;24;701397;529446;Theo;Casa Grande;23/11/1971;F;075.213.968-12;17131.9;23/01/2017;
5;8;42;543810;612207;Letícia;Carvalho;14/10/1981;F;605.392.187-40;10024.77;24/02/2017;
8;9;14;451631;282973;Yan;Cassiano;03/11/1972;F;653.182.470-08;19659.43;30/01/2022;
8;6;11;817158;434870;Yuri;Sousa;17/08/1988;F;524.390.186-51;2752.11;14/07/2016;
9;1;38;33512;734424;Rafael;Caldeira;13/05/1978;M;594.730.268-38;14005.55;10/04/2021;
10;2;22;850213;938545;Stephany;da Cruz;24/01/1966;F;805.347.621-07;17812.45;25/01/2016;05/03/2016
9;3;63;84159;226022;Bianca;Souza;19/01/1964;M;287.965.410-67;18205.66;13/02/2017;
4;3;66;802522;701255;Brenda;Castro;30/03/1988;M;570.692.481-30;11676.53;27/03/2017;
4;1;2;506330;869782;Theodoro;Correia;29/09/1980;M;908.345.762-10;16162.63;18/01/2016;
2;5;10;270273;518235;Benício;da Luz;07/03/1965;F;347.069.281-50;5035.96;04/06/2022;
5;3;14;114374;447360;Olivia;Dias;24/11/1974;F;259.831.640-15;15264.56;09/02/2020;
8;1;33;376544;222692;Camila;Novais;17/09/1959;M;968.423.175-09;17988.3;21/10/2017;
5;2;16;301696;138081;Fernanda;Sá;24/03/1964;F;172.586.309-02;18393.34;03/02/2019;
7;7;11;326490;215421;Alana;Moreira;23/07/2002;M;273.619.504-34;17219.3;12/06/2020;
1;2;41;830285;457131;João Lucas;Garcia;09/06/1960;M;182.745.690-67;9817.37;02/01/2016;
3;4;38;875438;429572;Gael;das Neves;30/05/1992;F;964.870.315-93;7943.06;02/06/2020;
2;6;32;197601;241593;Eduardo;Costa;09/01/1969;M;371.209.864-22;3400.81;16/12/2023;
3;5;59;814187;646930;Vitor Gabriel;Barros;01/06/1995;M;076.542.391-06;12582.92;19/01/2016;
2;7;30;477938;654123;Vitor;Abreu;09/05/1968;F;475.028.961-20;13830.77;27/02/2024;
7;5;12;161631;207186;Laís;Borges;30/08/2003;M;672.835.190-68;16646.71;18/06/2017;
6;8;52;869503;842122;Enrico;Santos;14/09/1960;M;409.236.187-40;18498.83;18/03/2020;
6;2;43;25276;681178;Luiz Gustavo;Fonseca;28/01/1971;M;251.478.069-11;7565.41;15/01/2017;
2;3;55;54878;44317;Pedro Miguel;Cardoso;08/01/2003;M;938.054.627-00;2590.29;06/03/2016;
5;1;38;201113;79176;Hadassa;Souza;19/01/1983;F;549.160.273-61;7000.7;12/05/2023;
9;7;3;620233;125431;Cecília;Casa Grande;13/07/1989;F;086.927.431-78;17300.2;05/07/2021;
4;7;49;248745;158853;Ryan;Viana;27/08/2000;M;046.893.175-93;6175.36;26/02/2017;
8;8;4;675900;754988;Zoe;Câmara;19/06/1998;M;285.067.391-95;2192.37;17/06/2018;
6;5;23;266972;57468;Lorenzo;Pires;20/08/1989;F;039.615.482-42;6267.27;28/06/2019;
1;5;33;32559;669166;João Pedro;da Cruz;26/08/1974;F;064.185.293-24;19782.73;27/10/2019;
9;8;65;433203;125078;Maysa;Cavalcanti;06/04/1975;F;950.782.163-59;5413.99;15/01/2015;
10;2;1;547867;168682;João Lucas;Mendonça;18/06/1995;F;387.290.614-31;4732.48;13/03/2023;
9;5;34;505894;244005;Joaquim;Brito;16/11/1992;M;289.064.315-89;5896.91;06/02/2018;
10;8;35;929620;48456;Luiz Gustavo;da Cunha;06/12/1970;F;562.134.908-33;17002.72;05/08/2022;
10;3;5;207274;142780;Maria Laura;Costa;15/04/1991;M;435.908.712-88;12578.04;21/04/2015;
6;6;43;752290;306632;Giovanna;Vasconcelos;23/05/1998;M;518.970.643-57;19394.45;04/03/2018;
3;4;54;156906;804641;Maria Vitória;Lopes;07/04/1996;F;740.985.231-32;9973.32;06/04/2024;11/04/2024
10;4;22;345767;774116;Ana Júlia;Mendes;12/08/2005;F;601.547.239-16;5209.54;15/05/2017;
6;4;28;873494;460555;João Miguel;Monteiro;09/01/1989;F;950.463.182-70;14220.28;19/10/2019;
10;5;57;999837;922306;Alana;Marques;09/11/1974;F;751.283.940-50;1857.78;31/08/2020;
8;5;64;732913;402498;Vitor;da Mata;24/04/2005;F;719.865.342-19;16741.7;14/06/2020;
2;7;21;832743;266817;Isabel;Vasconcelos;31/05/1987;F;637.582.041-35;7898.98;09/05/2022;
8;6;25;826960;965011;Henry Gabriel;da Mata;30/09/1984;M;468.910.753-00;12192.16;06/04/2023;
6;2;45;613733;273822;Francisco;Cassiano;24/01/2004;M;421.368.950-60;4359.87;21/12/2021;
5;4;51;930992;650233;Carlos Eduardo;Campos;05/02/1988;F;352.876.194-64;7892.88;27/04/2023;30/08/2024
4;3;18;370251;956752;Maria Clara;da Rosa;06/07/1960;M;204.897.153-97;8392.82;19/09/2018;
1;4;57;955618;276138;Asafe;Freitas;31/07/1964;F;051.728.463-44;17143.31;30/10/2015;
6;8;24;864351;537716;Rhavi;Cunha;21/11/1982;M;074.856.319-93;3894.95;30/07/2019;
8;9;53;712527;907089;João Gabriel;Rezende;26/10/1967;M;870.964.512-85;12119.57;16/03/2019;
9;5;39;36379;272271;Helena;Moraes;31/03/1978;F;719.506.234-16;12759.93;05/04/2021;
6;2;7;148037;367924;Mateus;Fogaça;02/05/1985;M;921.740.568-01;19460.33;09/07/2015;
4;5;36;723206;304974;Ana Lívia;da Rosa;11/07/1973;F;461.572.903-07;10848.42;06/01/2017;
1;4;38;584666;79224;Ian;Leão;16/04/1963;M;279.165.834-37;15266.45;18/09/2019;
7;4;52;612420;355659;Joaquim;Porto;03/05/1965;M;253.684.791-82;4712.55;06/12/2018;
1;3;62;445094;93471;Benjamin;da Paz;14/06/1982;M;045.863.917-66;12146.35;27/06/2021;
1;3;61;873814;574258;Rodrigo;Sampaio;03/08/1969;M;123.084.697-22;8364.89;28/02/2017;
8;3;9;556203;58653;José Pedro;Carvalho;16/03/1974;F;062.589.143-06;2371.54;04/10/2020;
3;1;47;4362;623003;Yuri;da Paz;11/06/2000;M;845.103.697-00;5553.44;16/04/2021;
4;9;25;534429;786722;Caio;Andrade;07/12/1961;F;794.603.528-47;18689.9;28/07/2023;
9;4;40;533136;680725;Milena;Barros;31/05/2001;M;513.648.720-80;6321.33;18/07/2023;
4;6;9;545086;62688;Luan;Carvalho;25/11/1993;F;683.095.471-10;5062.37;08/07/2022;
4;4;66;204266;145305;Letícia;Jesus;19/09/2005;M;190.437.258-97;2526.93;18/04/2015;
1;7;6;414169;368656;Vinicius;Cunha;04/09/1959;F;273.856.409-74;8757.37;13/03/2018;
2;2;32;541660;500204;Eduarda;Marques;26/01/1959;M;645.723.018-08;18567.84;23/08/2016;
5;4;2;186710;531047;Maria Liz;Machado;28/07/1968;M;307.529.461-61;9119.71;21/11/2015;
2;9;46;491012;187673;Maria Cecília;Viana;25/02/1999;M;192.648.073-22;12724.18;23/11/2022;
4;5;2;933256;566868;Davi;Oliveira;02/12/1984;M;257.016.348-17;6148.88;26/11/2016;
1;9;38;778651;692622;Marcos Vinicius;Silveira;21/01/1984;M;045.631.729-52;13068.87;20/04/2021;
9;2;20;352667;889548;Enrico;Pires;22/08/1983;F;186.925.374-46;4713.83;09/06/2015;
1;8;5;883740;645237;Daniela;Fernandes;25/01/1980;M;846.923.710-13;9156.87;29/11/2018;
9;6;6;634883;183086;Maysa;Caldeira;22/10/1963;M;962.573.841-09;12844.42;25/11/2015;
8;1;65;942645;797086;João Guilherme;Correia;28/01/1963;M;940.183.672-87;16033.47;02/01/2021;03/04/2024
8;1;15;779764;144473;Aurora;Ribeiro;01/10/1985;F;479.620.351-61;18790.24;16/02/2017;
2;5;56;747176;638607;Júlia;Costela;26/04/1999;F;298.571.046-49;2586.87;13/10/2015;
1;3;9;319628;243394;Luiz Henrique;Farias;28/11/1978;F;385.417.096-39;17915.88;23/06/2020;
3;7;11;653827;890700;Mariane;Correia;11/03/1981;M;281.375.096-40;4819.7;28/06/2017;
6;3;61;343323;467021;Murilo;Machado;08/06/2000;F;312.546.908-24;8132.59;12/04/2019;
10;7;56;374716;156518;Bruno;Farias;12/04/1999;M;920.617.385-59;15251.0;22/05/2024;
5;1;5;27299;210588;Brayan;Sá;30/12/1973;M;365.480.729-10;3831.55;16/04/2015;
6;6;15;531730;806649;Samuel;Jesus;12/07/1966;F;832.596.047-74;11701.7;19/08/2021;
9;4;16;895197;781659;Isaac;Peixoto;15/02/1990;F;756.039.184-20;8888.82;01/12/2020;
7;9;45;946838;904575;Maria Luiza;Azevedo;27/09/1995;F;286.493.705-00;16038.34;22/11/2017;
9;6;36;499726;506514;Maria Clara;Cavalcanti;05/11/1974;F;421.650.839-15;5993.66;16/08/2022;
9;6;39;989786;211211;Hellena;Sales;05/10/1961;F;178.654.920-49;1787.96;31/03/2022;
2;9;29;661073;284406;Arthur Gabriel;Rocha;20/10/1998;F;851.647.930-75;3105.17;24/08/2015;
9;1;64;669069;28345;Maria Sophia;Dias;01/08/1966;F;954.216.870-58;17987.77;19/06/2021;
5;8;41;671979;464098;Maria Luísa;Campos;26/11/1964;M;709.836.142-96;19571.32;17/08/2015;
9;9;20;131359;659146;Amanda;Lima;04/07/1990;M;245.170.698-85;14498.76;23/02/2015;
3;4;61;617314;821060;Mateus;da Mota;28/11/1982;F;792.361.580-21;11015.89;19/10/2024;
1;8;54;85599;218481;Maria Isis;Aragão;20/02/1998;F;504.298.167-58;10249.53;03/10/2018;
1;9;3;775170;348717;Cecília;Moreira;15/01/1989;F;376.402.819-03;8476.95;25/10/2022;
2;8;43;611161;257532;Kaique;Carvalho;12/11/1981;M;269.310.854-33;4473.93;09/08/2019;
5;9;38;113988;93290;Ana Luiza;Nogueira;28/05/1979;F;281.907.436-78;4852.34;08/03/2018;26/08/2018
9;4;3;174057;394576;Lorenzo;Nascimento;27/05/1971;M;293.758.016-59;9449.42;13/06/2018;
