id_departamento;id_cargo;id_contato;id_endereco;nome;sobrenome;dt_nascimento;genero;cpf;salario;dt_admissao;dt_demissao
3;5;161763;988684;Maitê;Lima;1995-05-21;M;978.053.241-23;11818.0;2015-06-12;
1;5;916985;522854;Mariah;Sousa;1995-06-08;M;934.210.785-05;3957.64;2017-11-26;
2;9;101078;954305;Heloisa;Casa Grande;2003-04-19;M;046.592.713-07;14915.64;2018-04-06;
6;5;936049;101728;Ana Vitória;da Rocha;1972-03-18;M;326.984.105-15;14519.62;2021-06-21;2022-01-02
6;7;931065;502407;Henry Gabriel;Albuquerque;1983-01-25;M;512.304.796-43;9716.39;2016-03-15;
4;7;183030;237867;Sarah;Pinto;1974-10-05;M;079.148.523-41;17807.47;2018-08-24;
6;4;657972;535030;Ana Lívia;Pacheco;1973-07-31;M;679.812.504-20;14734.16;2015-04-17;
6;7;717257;226427;Henry Gabriel;Camargo;1971-12-30;M;694.158.273-19;12416.49;2014-12-07;
8;4;629976;992124;Gabriela;da Rosa;2000-10-10;M;719.035.462-06;19753.58;2024-07-16;
7;3;462762;101731;Oliver;Lopes;1994-12-28;F;924.803.675-92;9485.85;2024-06-02;
5;6;736716;924561;Luara;Ramos;1962-05-20;F;802.674.513-26;10931.28;2016-04-19;
10;4;91817;757090;Cecília;da Paz;1962-01-01;M;421.539.076-16;10767.95;2018-05-11;
5;3;22935;397232;Caio;Pastor;1965-11-01;M;150.279.648-11;12957.51;2023-05-11;
9;8;854959;321908;Murilo;Pacheco;1964-05-03;F;638.125.790-30;8873.63;2024-05-28;
6;7;312384;910445;Pietro;Garcia;1961-02-28;F;153.462.907-61;11480.77;2020-01-08;
3;8;529867;448815;João Vitor;Montenegro;1973-08-06;M;210.769.843-04;14140.81;2015-06-12;
3;7;356879;851260;Benjamim;Pereira;1980-07-12;F;745.810.629-85;7140.1;2019-10-29;
3;5;618550;128705;Marcos Vinicius;da Cunha;1997-12-04;M;682.097.143-50;5797.74;2020-05-09;2022-01-28
8;5;205173;228001;Emanuelly;Moreira;1968-06-13;M;153.209.768-95;16436.55;2022-03-10;
7;1;270447;578009;Milena;Alves;1985-07-28;F;273.481.056-53;7132.05;2020-01-14;
1;3;907494;290391;Bella;Gomes;1996-08-27;F;129.678.543-28;15012.07;2021-12-26;
8;5;356790;354453;Thales;Cassiano;1997-03-29;F;301.569.742-07;5352.66;2015-08-08;
6;2;450291;175400;Igor;Rocha;1969-12-26;F;396.725.014-80;17912.9;2015-03-02;
8;3;727337;17365;Joaquim;Aparecida;1984-11-05;F;308.254.197-60;18058.98;2017-04-28;
6;3;362450;654038;Thomas;Pimenta;1971-11-09;M;650.729.813-12;19131.44;2023-03-10;
6;2;770324;562991;Joaquim;Pimenta;1978-08-29;M;198.602.547-02;13356.62;2015-02-08;
9;2;515300;181354;Rebeca;Pinto;1981-05-09;M;521.840.693-70;17357.63;2019-04-25;
3;6;540897;234653;Mirella;Vieira;1999-01-15;M;659.214.780-67;11809.65;2022-03-27;
7;5;706113;463174;Eduarda;Moura;1987-04-22;F;473.865.120-07;18798.34;2018-11-29;
6;4;191619;326161;João;Novais;1996-09-25;M;231.890.675-03;13691.14;2016-05-11;
5;7;611834;874995;Ravi;Moraes;1975-12-16;M;172.563.984-09;11424.26;2015-05-25;
9;6;383750;124432;Rafael;Guerra;1981-08-09;F;385.241.679-55;5447.6;2024-08-17;
10;4;299212;152569;Natália;Barros;2000-05-22;F;702.569.481-94;8269.83;2023-08-22;
1;4;963102;878930;Ester;Machado;1975-03-31;F;306.719.248-69;13473.86;2017-07-14;
2;3;301339;26896;Henrique;Montenegro;1974-01-16;F;482.506.319-51;15336.55;2021-10-04;
6;6;170062;560642;Melissa;Barros;1994-09-25;F;279.516.348-91;17311.48;2017-12-10;
6;1;369167;253717;Cauã;Casa Grande;1994-11-26;F;218.465.739-55;12569.72;2019-07-08;
4;8;488369;962905;Gabriel;Moura;2002-11-19;F;967.185.240-85;10718.32;2018-08-06;
4;2;904384;55675;Ana;Nogueira;1988-05-07;F;035.978.421-60;8654.96;2022-06-17;
3;6;139298;767269;Arthur Miguel;Rodrigues;1995-06-17;M;367.054.128-44;2256.76;2022-07-16;
4;1;946316;949071;Diogo;Vargas;1992-05-02;F;749.621.035-80;9917.18;2015-05-07;
3;4;315102;654498;Hellena;Rios;1993-12-22;M;280.734.651-08;11157.75;2022-02-03;
4;1;261784;380603;Lucas Gabriel;Garcia;1986-09-08;F;346.075.821-07;2618.4;2022-12-23;
5;5;933700;690651;Pietra;Rodrigues;1967-01-19;M;703.259.684-38;8875.14;2022-08-08;
7;4;609167;327548;Maria Júlia;Dias;1988-11-06;F;957.146.203-99;16763.4;2024-05-09;
6;9;82202;836998;André;Mendonça;2005-04-15;M;618.309.275-40;18705.62;2022-06-29;
4;1;387062;411769;Igor;Silveira;1968-11-30;F;607.892.541-58;4767.69;2018-07-16;
8;2;815829;850318;Ana Beatriz;Rezende;1965-03-26;M;581.647.209-76;19353.64;2017-08-18;
6;2;898160;732521;Antônio;Correia;2004-10-27;M;593.867.142-64;6570.37;2023-04-22;
4;7;790924;862325;Rafaela;Sousa;1995-04-25;F;560.391.284-70;14627.8;2021-03-28;
8;2;878523;643453;Ana Beatriz;Duarte;2003-10-16;F;540.369.827-29;10710.54;2020-08-11;
10;6;836079;674553;Maria Julia;Pacheco;2003-08-21;M;329.457.680-38;9871.77;2024-08-08;
10;9;654799;282885;Bruno;Aparecida;1987-03-25;F;749.082.361-78;3249.55;2017-11-03;
7;6;311999;392788;Alana;Sá;2003-11-30;M;039.426.175-52;12903.9;2020-05-06;
6;1;781809;222364;Carlos Eduardo;Pereira;1961-11-21;F;268.735.941-64;6355.26;2021-01-04;
5;1;864878;3901;Brayan;Azevedo;1982-12-12;M;726.195.048-30;3562.87;2024-07-06;
2;7;43280;868628;Bella;Camargo;2002-01-22;F;109.687.435-01;10446.12;2015-10-26;
7;6;511131;176778;Nicole;Pires;1960-03-14;M;839.576.241-00;2037.05;2015-01-18;2017-08-11
3;8;779777;317279;Clarice;Abreu;1960-12-05;M;120.574.863-62;12340.9;2015-03-30;
7;2;357286;708438;Francisco;Pimenta;1999-12-24;F;931.628.740-50;2895.79;2016-02-08;
1;3;20612;465656;Giovanna;Ramos;2002-04-11;M;803.527.469-47;2772.99;2022-02-15;2024-07-27
9;1;835776;313240;Vitor;Santos;1995-03-21;F;037.821.659-77;3767.75;2018-02-03;
3;1;778586;600751;Isaque;Pimenta;1997-06-30;M;397.524.610-34;9568.81;2019-06-25;
10;5;463652;488125;Maria Alice;Fonseca;1969-03-14;M;342.619.578-09;10510.64;2020-03-17;
2;7;749694;354563;Ágatha;Andrade;1960-04-21;M;217.536.480-17;1522.33;2024-08-19;
9;8;310487;607573;Davi;Vieira;1960-03-29;F;923.570.461-80;12906.22;2019-05-30;
8;9;171866;402408;Nina;Peixoto;1968-12-11;M;157.820.439-97;16159.41;2017-03-17;
7;1;400856;902985;Sara;Aparecida;1972-04-24;F;758.092.143-04;4632.18;2016-04-04;
2;4;103883;225015;Antony;da Mata;1960-09-17;F;897.451.023-50;8616.64;2015-04-12;
6;6;909274;584772;Ana Beatriz;Gonçalves;1994-03-16;M;520.896.713-86;17040.01;2020-01-16;
6;7;374586;209438;Ana Liz;Lopes;1976-05-28;M;369.827.450-74;4114.23;2023-02-07;
10;7;394637;347231;Valentina;Cirino;1959-11-23;M;217.583.096-95;4373.26;2018-07-29;
6;9;369173;282119;Vitor;Nascimento;1992-08-24;M;405.826.739-92;16432.02;2017-06-07;
9;1;189461;428491;Marcos Vinicius;Duarte;1993-07-14;F;541.782.096-20;3071.21;2016-03-11;
1;1;768415;925773;Evelyn;Cunha;1979-07-27;M;164.725.398-55;12438.04;2023-02-21;
6;8;157698;683193;Lorena;Leão;1973-01-04;F;682.745.103-80;10517.57;2015-06-17;
6;2;933183;335122;Maria Fernanda;da Conceição;1995-03-15;M;194.267.083-40;15935.16;2015-07-25;
3;7;736665;907709;Stephany;Souza;1992-07-16;M;927.634.015-70;7166.6;2016-05-18;
4;4;567237;682927;Laís;Nascimento;2003-01-18;F;184.057.936-66;18254.08;2018-12-15;
9;1;537518;43563;Heitor;da Rosa;2000-02-26;M;783.146.529-46;5415.05;2024-08-27;
4;4;580570;137275;Ana Luiza;Ramos;1971-08-07;M;301.592.864-33;2909.86;2015-12-01;
6;1;999540;224364;Helena;da Mota;1995-02-02;F;470.926.518-67;10400.7;2014-12-02;
6;5;297915;810776;Vinícius;Sampaio;1979-04-13;F;328.457.690-83;1845.83;2021-10-09;
10;2;393129;447795;Dante;Dias;1979-05-20;M;381.094.652-42;17074.16;2023-05-06;2023-08-08
3;3;205460;600404;Maria Vitória;Costa;1967-02-13;M;381.259.407-23;15083.05;2023-01-04;
1;3;479002;841013;Heitor;Leão;1973-12-21;F;638.150.942-24;14808.39;2019-08-01;
7;6;943980;69600;Maria Liz;Castro;1998-11-23;M;509.374.218-04;5157.83;2018-09-12;
4;3;48408;210806;Antonella;Rezende;1978-09-23;F;950.324.187-14;12253.45;2021-06-15;
4;2;100357;10166;Maria Laura;Cirino;1977-06-23;M;463.970.258-29;3657.91;2022-04-14;
2;2;448382;507060;André;Novais;1977-12-03;M;873.692.514-46;11377.49;2023-09-28;
3;9;900923;298772;Eduardo;da Mata;1963-01-25;F;213.760.594-52;17275.49;2022-03-15;
4;3;456242;788362;Ravi Lucca;Macedo;1964-04-13;M;735.968.012-30;10252.61;2016-03-27;
8;5;548974;278081;Sarah;da Cunha;1966-08-14;F;357.198.426-91;9512.72;2023-11-25;
10;7;173091;829856;José;Barros;1980-02-29;M;862.174.903-31;11639.75;2024-08-29;
6;8;832114;322078;Ian;Cardoso;1983-03-08;M;983.450.127-79;1843.7;2015-09-28;
7;7;29291;88004;José;Cirino;2004-08-16;M;951.086.247-94;3122.13;2019-01-09;
3;6;868538;548707;Stella;Martins;1973-01-06;F;128.746.359-28;7197.06;2016-12-04;
10;6;365669;949180;Esther;Machado;1990-09-11;M;631.728.450-44;7459.73;2018-02-20;
6;5;694602;51492;Pedro Miguel;Leão;1984-12-12;F;859.247.061-76;18209.07;2024-11-13;
6;5;508068;678489;Maria Cecília;Azevedo;2000-04-24;M;075.283.694-38;19812.39;2022-10-06;
9;1;641576;191878;Caleb;Pires;1965-04-29;M;853.021.467-62;18282.79;2016-01-09;
6;1;960119;974727;Caroline;Siqueira;1984-10-20;M;465.120.937-80;7549.42;2023-07-03;
8;9;953879;664564;Mariana;Araújo;1973-12-10;F;780.649.351-48;11442.69;2023-01-03;
6;5;210183;88881;Maria;Mendonça;1977-09-15;F;814.975.206-49;6231.01;2023-07-19;2024-04-19
9;2;31221;399980;Sabrina;Borges;1989-07-26;F;874.290.531-14;5069.16;2020-08-16;
7;3;274488;478209;Vinícius;Mendes;1977-12-24;M;809.164.372-13;5847.18;2016-08-29;
9;1;635565;171944;Breno;Silveira;2005-08-31;F;621.579.034-61;3864.41;2021-11-09;
6;1;244462;916461;Ísis;Costa;1965-08-30;F;857.961.243-82;12518.51;2023-01-05;
8;2;612610;936109;João;Albuquerque;1983-04-18;M;258.134.067-35;3357.74;2021-04-08;
6;8;887159;987671;Sarah;Câmara;1994-01-18;F;051.739.428-60;9290.14;2017-09-10;
2;8;830806;618005;Marina;Correia;1995-09-15;M;372.641.089-96;9001.26;2024-08-16;
2;6;765932;117619;Luara;Machado;2003-10-12;F;082.351.749-79;12286.35;2021-02-01;
6;7;107705;923330;Isabella;Albuquerque;1963-04-07;M;854.716.920-20;16606.94;2023-08-27;
3;9;588581;728828;Lorena;Nunes;1974-09-16;M;079.412.356-25;11734.94;2018-02-07;
10;1;246399;1768;Ana Cecília;Machado;1963-10-22;M;273.146.980-31;6787.87;2018-09-11;
2;2;83521;197926;Luiz Gustavo;Garcia;1986-04-27;M;763.912.084-50;17445.54;2024-07-31;
7;5;968969;151663;Lucas;Porto;1992-06-13;M;247.568.901-30;14623.97;2024-08-17;
6;5;973885;375643;Thiago;Ribeiro;1999-06-25;F;578.491.062-02;9363.8;2015-01-13;
7;2;923605;998142;Ana;Mendes;1990-11-09;F;594.236.780-92;11666.8;2020-07-22;
4;5;108749;170179;Agatha;Freitas;1977-08-21;M;385.109.764-57;16003.47;2022-10-08;
5;5;989112;401449;Gael Henrique;Pereira;1973-04-22;F;804.239.671-69;15058.73;2017-05-07;
9;5;868119;464420;Maya;Fogaça;1974-01-20;F;395.286.410-24;6307.22;2017-03-25;
5;2;225762;820455;Rhavi;da Rocha;1995-06-04;F;675.918.204-94;3006.75;2016-01-25;
1;3;18470;57212;Davi Luiz;Aparecida;1991-01-01;F;370.481.529-23;9362.39;2015-03-30;
7;9;845016;45256;Antony;Alves;2004-07-14;M;573.620.918-77;10105.53;2019-03-28;
2;7;287809;561325;Cecilia;Duarte;1996-01-17;M;264.710.958-30;11356.16;2022-09-22;
4;1;674838;752487;Luiz Miguel;Novaes;1978-11-26;F;206.917.584-76;6889.56;2017-11-19;
8;3;981577;621245;Bento;Silveira;2001-01-29;F;678.310.249-13;18418.4;2019-05-07;
4;3;980884;825780;Marcos Vinicius;Albuquerque;2002-07-15;F;071.594.368-57;17174.52;2017-05-27;
2;5;922434;387197;Helena;Rodrigues;1979-12-13;M;817.904.256-11;8009.55;2022-11-16;
4;7;734303;459115;Kaique;Sá;1971-02-16;F;236.970.541-80;6191.14;2016-06-29;
10;9;927767;375446;Theodoro;da Rosa;1962-11-13;F;037.261.958-40;2118.85;2015-12-16;
10;9;221067;405707;Maysa;Nogueira;1974-09-13;M;391.657.082-02;11172.15;2017-10-17;
5;2;190109;294740;Alice;Duarte;1964-12-20;M;201.365.794-34;11778.44;2019-11-04;
9;4;344028;202242;Lorena;Vasconcelos;1997-07-11;F;502.713.948-97;11789.02;2022-04-02;
9;8;53025;140914;Aylla;Nunes;1986-11-01;F;296.814.703-03;18718.83;2017-11-23;
4;1;549388;898866;Davi Luiz;da Paz;1992-11-28;M;328.179.450-50;3230.43;2021-11-21;
3;6;290886;192652;Vitória;Souza;1964-11-04;F;497.026.358-29;16940.65;2024-05-23;2024-09-30
7;8;944872;486592;Luan;Pinto;1978-11-03;M;812.937.406-40;1654.57;2023-02-28;
7;4;174075;82800;Antônio;Araújo;1988-05-21;M;495.163.728-64;9696.57;2020-07-22;
9;2;511313;336226;Vitor;Macedo;1973-08-02;M;214.758.309-04;11576.79;2024-09-13;
9;2;662541;125488;Bento;da Conceição;1961-03-16;F;908.256.143-33;5912.38;2021-12-22;
5;2;484407;948838;Luiz Felipe;da Conceição;1966-01-28;M;185.746.239-46;4271.68;2018-07-20;
1;7;484906;791226;Brenda;Teixeira;1993-07-05;F;548.713.209-79;5143.6;2016-09-18;
10;6;382973;182361;Théo;Garcia;1986-03-06;F;267.319.580-77;12224.47;2017-01-10;
10;5;319709;811900;Luiz Gustavo;das Neves;1991-05-26;M;597.061.834-93;12204.3;2022-12-08;
1;6;249025;480797;Aylla;Pinto;1965-05-16;F;329.687.150-03;19747.03;2020-12-06;
6;1;928103;423452;Cecilia;Costa;1975-05-08;F;581.390.624-05;17799.49;2021-07-28;
2;2;881197;45072;Luiz Otávio;Lima;1985-12-24;M;530.268.941-33;15121.87;2023-11-16;
9;1;758057;179648;Maria Fernanda;Teixeira;1971-05-11;F;730.126.584-08;4772.76;2020-03-23;
8;8;455452;851619;Ana Beatriz;Barros;1992-06-09;M;589.163.270-59;19120.48;2021-11-24;
8;6;59444;178225;Lunna;Leão;1975-08-14;M;092.831.567-30;18421.02;2022-10-17;
4;1;62409;434515;Isaque;Macedo;1964-04-10;M;603.814.275-44;12743.56;2019-10-09;
5;1;636244;512253;Anthony Gabriel;Camargo;1971-10-13;F;861.735.924-28;17194.94;2018-04-30;
9;8;294615;624321;Luana;Montenegro;1966-10-08;M;720.935.164-70;14976.59;2016-01-23;
6;4;378459;204833;Luísa;Jesus;1980-11-07;F;894.375.621-64;19122.94;2020-12-05;
7;2;433675;605922;Sophia;Pacheco;1978-08-28;M;983.420.657-74;12140.56;2015-01-11;
1;3;499222;645256;Dante;Novais;1974-12-01;F;714.309.582-60;8017.86;2020-12-26;
6;7;972389;54717;Gabriela;da Costa;1998-10-20;F;910.467.385-93;19839.51;2023-01-07;
1;6;711440;167139;José;Silva;1983-03-16;F;415.683.297-09;16378.95;2020-02-28;2022-05-08
7;7;748168;75821;Kamilly;Gonçalves;1979-10-12;M;196.470.258-58;13975.79;2023-12-27;
9;8;175755;50139;Gabriela;Novaes;1970-12-14;F;136.492.570-25;7528.55;2018-08-25;2019-01-07
3;3;808487;417189;Maria Helena;Santos;1968-02-04;M;203.675.814-26;15992.9;2022-01-29;
3;4;330070;726718;Rael;Macedo;1997-10-09;M;567.310.429-43;10179.86;2015-03-01;2015-11-20
4;3;246273;825036;Kevin;Ramos;1975-06-17;M;895.043.162-98;13060.13;2024-05-23;
10;4;36881;327034;Eduardo;da Mata;1988-07-22;M;715.460.283-07;14356.71;2015-02-15;
9;8;495890;392574;Maria Vitória;Machado;1965-10-10;M;240.518.736-17;15012.01;2022-03-27;2024-01-22
10;8;851039;15155;Vicente;da Cruz;2000-08-22;F;401.269.837-04;9528.53;2023-06-01;
10;2;275172;637779;Lorenzo;Fogaça;1991-04-08;M;760.459.123-06;14770.17;2023-08-04;
6;6;585839;986015;Josué;Teixeira;1986-03-05;F;532.801.796-02;15343.62;2019-01-04;
8;9;859304;645670;Hadassa;Aparecida;1984-04-15;F;739.856.042-74;16227.65;2019-12-22;
1;9;718059;330310;Maria Isis;da Rocha;1992-09-25;F;761.253.940-34;17917.13;2017-03-13;
4;9;27880;235287;Bruna;Castro;1979-01-23;M;514.097.283-23;10275.84;2018-12-25;
4;3;545569;463930;Brenda;Alves;1961-06-09;F;802.374.956-00;7687.77;2017-04-04;
7;4;940543;454531;Larissa;Silva;1962-06-17;M;273.085.941-14;10444.55;2015-09-10;
3;2;937050;383311;Benjamim;Campos;1969-06-14;M;654.829.013-51;16309.17;2024-10-09;
2;6;812907;471239;Ravi Lucca;Moura;1971-01-28;M;694.172.038-78;4422.36;2016-09-11;
1;6;453320;798807;Isaac;Rocha;2000-04-06;M;436.789.120-87;12831.79;2015-02-14;
10;3;826963;144901;Maria Clara;Rios;1964-10-25;F;635.719.284-82;3961.44;2021-04-26;
2;8;200735;305946;Melissa;Duarte;2001-04-17;F;276.304.895-10;19594.22;2015-02-09;
7;9;467783;538563;Pedro;Castro;2005-10-25;F;701.862.439-87;6796.19;2024-04-27;
7;1;646041;45875;Alícia;Costa;1964-05-07;F;194.306.857-75;17704.46;2015-02-13;
10;8;31747;633080;Catarina;Santos;1973-11-24;M;372.160.589-68;6409.45;2021-09-15;2024-04-10
1;6;252849;951080;Fernanda;Freitas;2001-04-20;M;493.827.160-50;5001.7;2020-07-17;
10;8;265232;860112;Alexia;Campos;1971-12-13;M;406.312.597-16;16444.64;2023-08-14;
10;6;281382;924016;Felipe;Monteiro;1979-10-05;M;124.560.987-49;10457.91;2022-06-06;
2;8;30180;779437;Ana Laura;Correia;1976-10-06;F;728.364.015-08;14934.68;2022-04-27;
8;4;685103;466062;Maysa;Sampaio;1993-07-21;M;703.125.698-40;17801.49;2015-11-20;
8;1;742078;868045;Ravi;Gonçalves;1974-10-19;F;947.215.083-79;2958.74;2018-07-22;
2;5;442824;414138;Calebe;Macedo;1995-02-12;F;916.437.802-04;2417.11;2020-04-30;
9;6;655418;323503;Ana Vitória;Vargas;1962-09-30;F;047.851.639-84;14904.64;2020-06-05;
3;6;715462;247136;Marcelo;Pires;2001-07-01;F;841.597.230-04;19760.13;2022-04-12;
4;2;589686;327944;Ana Sophia;Rocha;1978-06-23;M;019.648.275-58;13309.65;2024-06-25;
1;9;472244;7923;Kamilly;Costa;1983-06-01;F;342.869.701-40;8301.82;2018-01-18;
8;2;858313;840836;Thiago;Camargo;1964-11-01;M;045.267.981-85;15588.82;2021-01-30;
9;9;149936;877290;Maria Flor;Rezende;1978-01-11;M;156.904.283-70;9706.74;2023-04-11;
10;4;369057;301265;Ana Beatriz;Porto;1994-09-15;M;316.540.782-71;15167.36;2017-04-20;
1;8;70231;623666;Maysa;Correia;1981-10-08;F;241.690.837-50;17217.11;2020-02-08;
1;1;736259;143398;Maria Clara;Fogaça;1960-10-17;F;351.206.849-98;13941.72;2016-10-11;
3;6;594369;915120;Luiz Miguel;Dias;1981-02-20;M;839.605.247-65;17751.92;2018-11-02;
6;3;935752;460746;Pedro Miguel;Alves;1981-09-09;M;632.897.140-04;15176.82;2016-07-15;
2;5;863004;426624;Maria Júlia;Dias;1971-03-20;M;497.132.506-99;14239.37;2018-06-03;
10;6;360871;474294;Miguel;Araújo;1961-09-14;M;976.328.501-12;19973.25;2015-07-19;
9;4;368393;43281;Rael;Fernandes;1982-06-02;F;257.638.910-40;9465.42;2020-09-25;
1;2;252961;427108;João Guilherme;Gomes;1985-01-20;F;143.796.520-25;5759.56;2018-09-03;
1;3;998381;541734;Ravi;Pastor;1962-01-16;M;802.637.915-21;4804.9;2023-11-20;
7;9;853480;389292;Laura;Caldeira;1993-06-14;M;917.584.603-93;7012.17;2017-09-23;
2;9;478823;337641;Théo;Novais;1984-12-05;F;428.196.053-89;10181.62;2016-09-05;
7;5;197738;503005;Nicolas;Pires;1973-12-22;M;419.738.605-20;18823.04;2023-10-26;
8;7;910981;746;Vitor Hugo;Brito;1985-04-24;F;819.673.045-48;19955.96;2020-05-09;
1;5;524395;432172;Vinicius;Fernandes;1976-09-21;M;906.857.412-49;15314.83;2017-07-23;
1;5;329609;314964;Sarah;Barbosa;1982-11-21;M;925.074.138-32;10703.46;2017-11-06;
8;2;693536;504261;Ana Liz;Araújo;1996-10-02;M;486.231.790-13;7284.65;2018-08-23;
10;7;3259;346014;André;Dias;1963-03-11;F;047.361.298-40;8833.62;2024-04-05;
5;7;534796;431624;Sofia;Siqueira;1966-01-29;M;465.978.310-39;8124.17;2024-08-07;
2;4;359809;545438;Aylla;Nogueira;1978-01-27;M;821.749.036-87;2336.95;2023-08-20;
7;3;58654;762765;Ana Cecília;Sá;2004-11-26;F;754.130.892-79;19418.4;2018-01-31;
9;1;670875;209285;Ana Vitória;Farias;1972-05-19;M;970.562.314-70;2359.51;2017-01-07;
4;4;13258;810588;Isabela;Correia;1968-11-29;F;596.724.813-73;5268.03;2019-02-11;
10;6;375634;92555;Gustavo;Silveira;1964-12-16;F;937.584.210-04;4876.42;2019-08-21;
8;8;824075;42820;Pedro Miguel;da Mata;2002-03-09;F;037.824.596-10;12764.8;2024-03-31;
1;4;843148;878045;Sarah;Vasconcelos;1999-04-02;M;128.093.675-40;5572.07;2021-06-09;
4;5;18258;815918;Cecília;Carvalho;1970-07-06;M;814.395.207-04;3747.24;2020-03-02;
8;3;933179;599409;Vitor Gabriel;Sales;1961-05-06;F;652.719.308-40;7612.59;2023-04-22;
9;5;276763;163810;Anthony;Aparecida;2002-09-01;M;450.983.612-06;14489.08;2019-10-14;
3;5;230949;355524;Maria Clara;Sales;1975-04-27;M;286.531.704-80;17680.52;2020-09-26;
1;5;775312;687168;Maria Laura;Gomes;2001-01-09;F;548.126.730-62;4469.95;2015-02-13;
5;3;586924;303844;Aurora;Mendes;1964-06-24;M;802.753.914-50;8523.88;2021-10-08;
9;9;843232;183475;Nicole;Porto;2005-02-03;F;089.756.321-21;7184.93;2020-08-22;
3;9;471012;298538;Luísa;Teixeira;1968-09-26;M;958.472.130-50;8002.76;2018-08-20;
10;6;453729;297342;Josué;Moreira;2002-12-21;M;695.204.738-74;7885.99;2014-12-15;
9;6;988625;5968;Maria Sophia;Azevedo;1983-01-26;F;197.305.268-77;3834.03;2022-10-11;
7;2;378944;131201;Marcela;da Rosa;1998-09-09;M;916.852.047-67;18597.73;2022-08-16;
9;9;825560;34021;Gael;Barbosa;1986-11-17;M;813.025.496-42;2825.95;2021-08-18;
3;5;250586;327525;Enzo Gabriel;Costela;1959-08-03;F;174.082.695-76;12281.43;2020-12-02;
3;5;374668;99051;Anthony;Dias;1971-10-03;M;349.618.250-42;6870.64;2024-05-17;
5;1;880461;452787;Antônio;Leão;1960-01-14;F;871.605.493-84;12600.82;2015-10-10;
9;4;946230;816084;Maysa;Pastor;2006-06-14;M;205.617.493-61;7860.2;2020-05-05;
3;7;164365;471672;Raul;Pinto;1998-06-09;M;857.463.092-65;2353.27;2021-07-21;2023-12-15
4;3;678667;961242;Kamilly;Barros;1993-04-09;M;528.974.601-30;17408.95;2016-12-29;
10;4;356896;604891;Ana Vitória;Leão;1994-02-24;F;247.638.051-26;16384.16;2015-10-04;
1;7;285302;270246;Arthur;Cunha;1994-10-12;M;459.382.610-15;15329.05;2018-08-18;
1;7;384452;414946;Isabel;Moreira;1975-04-07;F;763.129.854-82;9293.16;2021-10-15;
3;7;422417;989871;Sofia;Alves;1996-05-16;M;437.509.216-52;9569.33;2016-01-06;
7;8;252379;585824;Rafael;Marques;1982-02-03;M;406.719.528-11;19545.7;2024-04-17;
1;3;265079;323706;Theo;da Paz;1996-03-03;M;036.752.841-07;5349.23;2023-10-12;
9;3;485047;250357;Davi;Araújo;1982-08-30;M;682.750.139-68;18098.4;2017-01-19;
6;2;867727;697808;Henry Gabriel;Duarte;1999-07-23;F;568.734.102-17;4892.09;2020-03-16;
2;7;471674;773508;Rafael;Nogueira;1995-01-05;M;043.765.829-56;16791.95;2023-05-30;
3;8;952434;690090;Vinicius;da Costa;1999-06-13;F;104.589.623-33;10136.26;2023-04-30;
3;4;63630;527856;Isis;Peixoto;1983-05-25;M;874.920.136-04;19527.85;2019-05-24;
9;3;643719;43978;Gustavo Henrique;da Paz;1976-08-23;M;086.132.579-68;12647.49;2019-04-18;
2;1;380824;257112;José Miguel;Mendes;1993-05-12;M;512.764.983-73;9643.11;2023-05-17;
9;1;792373;671063;Luísa;Pinto;1998-01-12;M;058.163.274-53;14288.39;2018-09-09;
5;1;174051;786595;Enzo Gabriel;Almeida;1987-03-07;M;260.147.958-20;2747.9;2020-10-14;
9;5;519015;297651;Otto;Cavalcanti;1965-11-12;F;972.085.361-12;10225.79;2016-03-09;
3;1;779516;851059;Cauã;Pires;1967-01-18;M;387.605.941-01;1761.87;2016-08-16;
4;3;814376;776286;Benicio;Ferreira;1968-07-26;F;426.513.890-05;18366.02;2024-03-14;
10;4;128273;541096;Eduardo;Leão;1973-03-12;F;102.936.875-95;8153.62;2022-05-07;
8;9;370696;871637;Luísa;Fonseca;1986-01-26;F;158.704.623-71;3015.37;2020-08-14;
5;9;687974;778308;Lucas Gabriel;Nascimento;1961-06-07;F;920.714.563-43;8187.87;2024-09-04;
6;7;246324;77982;Davi Luiz;Cirino;1995-06-19;F;472.036.158-71;17448.13;2017-11-23;
1;1;709764;957135;Luana;Ferreira;1982-04-22;M;367.459.210-06;19361.05;2017-01-17;
4;6;451033;794479;Isabella;Moreira;2002-06-12;M;849.127.603-31;8133.95;2015-04-10;
9;5;876721;835972;Arthur;Rios;1987-10-09;F;304.617.258-35;2875.13;2023-12-27;
6;2;56835;58155;Vitor;Cirino;1978-07-16;F;718.506.249-76;18833.88;2019-05-19;
5;9;120184;865612;Maria Laura;Melo;2000-12-11;F;234.960.857-38;3979.19;2016-03-07;
1;6;636344;229815;Luiza;das Neves;1969-05-05;M;703.941.852-50;8135.75;2018-12-28;
4;9;639711;103441;Maria Alice;da Conceição;1982-10-30;M;361.978.450-75;18566.21;2018-02-26;
10;7;549535;792350;Ian;Martins;1979-04-25;M;807.214.965-20;1599.82;2020-04-18;
1;2;192923;599466;Kaique;Cirino;1997-01-13;F;798.605.214-76;10045.35;2022-02-18;
10;4;469262;387554;Paulo;Gonçalves;2005-02-21;M;423.796.501-52;9992.33;2023-03-03;
